id,vid,tupleid,tablename,attribute,oldvalue,newvalue,time
3115,402,20924,TB_FLIGHTS_DIRTY,departuregate,'G16',135,2017-10-16 15:56:45.111570
3116,361,37702,TB_FLIGHTS_DIRTY,departuregate,137,135,2017-10-16 15:56:45.111570
3117,405,20925,TB_FLIGHTS_DIRTY,departuregate,'G16',135,2017-10-16 15:56:45.111570
3118,408,20926,TB_FLIGHTS_DIRTY,departuregate,'G16',135,2017-10-16 15:56:45.111570
3119,731,51296,TB_FLIGHTS_DIRTY,departuregate,'C26','C6',2017-10-16 15:56:45.111570
3120,854,18529,TB_FLIGHTS_DIRTY,departuregate,'G15','C6',2017-10-16 15:56:45.111570
3121,836,18528,TB_FLIGHTS_DIRTY,departuregate,'G15','C6',2017-10-16 15:56:45.111570
3122,894,25847,TB_FLIGHTS_DIRTY,departuregate,'G19','C6',2017-10-16 15:56:45.111570
3123,384,10317,TB_FLIGHTS_DIRTY,departuregate,62,'C6',2017-10-16 15:56:45.111570
3124,322,10316,TB_FLIGHTS_DIRTY,departuregate,62,'C6',2017-10-16 15:56:45.111570
3125,897,25848,TB_FLIGHTS_DIRTY,departuregate,'G19','C6',2017-10-16 15:56:45.111570
3126,872,18530,TB_FLIGHTS_DIRTY,departuregate,'G15','C6',2017-10-16 15:56:45.111570
3127,900,25849,TB_FLIGHTS_DIRTY,departuregate,'G19','C6',2017-10-16 15:56:45.111570
3128,881,30878,TB_FLIGHTS_DIRTY,departuregate,'G16','C6',2017-10-16 15:56:45.111570
3129,637,51294,TB_FLIGHTS_DIRTY,departuregate,'C26','C6',2017-10-16 15:56:45.111570
3130,538,24657,TB_FLIGHTS_DIRTY,departuregate,'A6','C6',2017-10-16 15:56:45.111570
3131,891,30879,TB_FLIGHTS_DIRTY,departuregate,'G16','C6',2017-10-16 15:56:45.111570
3132,438,10318,TB_FLIGHTS_DIRTY,departuregate,62,'C6',2017-10-16 15:56:45.111570
3133,684,51295,TB_FLIGHTS_DIRTY,departuregate,'C26','C6',2017-10-16 15:56:45.111570
3134,486,24659,TB_FLIGHTS_DIRTY,departuregate,'A6','C6',2017-10-16 15:56:45.111570
3135,590,24658,TB_FLIGHTS_DIRTY,departuregate,'A6','C6',2017-10-16 15:56:45.111570
3136,900,30880,TB_FLIGHTS_DIRTY,departuregate,'G16','C6',2017-10-16 15:56:45.111570
3137,366,31475,TB_FLIGHTS_DIRTY,departuregate,9,12,2017-10-16 15:56:45.111570
3138,370,31480,TB_FLIGHTS_DIRTY,departuregate,9,12,2017-10-16 15:56:45.111570
3139,597,25445,TB_FLIGHTS_DIRTY,departuregate,39,17,2017-10-16 15:56:45.111570
3140,607,25446,TB_FLIGHTS_DIRTY,departuregate,39,17,2017-10-16 15:56:45.111570
3141,642,51146,TB_FLIGHTS_DIRTY,departuregate,'69A',17,2017-10-16 15:56:45.111570
3142,642,25590,TB_FLIGHTS_DIRTY,departuregate,39,17,2017-10-16 15:56:45.111570
3143,585,25444,TB_FLIGHTS_DIRTY,departuregate,39,17,2017-10-16 15:56:45.111570
3144,634,51144,TB_FLIGHTS_DIRTY,departuregate,'69A',17,2017-10-16 15:56:45.111570
3145,638,51145,TB_FLIGHTS_DIRTY,departuregate,'69A',17,2017-10-16 15:56:45.111570
3146,618,25588,TB_FLIGHTS_DIRTY,departuregate,39,17,2017-10-16 15:56:45.111570
3147,630,25589,TB_FLIGHTS_DIRTY,departuregate,39,17,2017-10-16 15:56:45.111570
3148,600,70840,TB_FLIGHTS_DIRTY,departuregate,5,1,2017-10-16 15:56:45.111570
3149,591,70838,TB_FLIGHTS_DIRTY,departuregate,5,1,2017-10-16 15:56:45.111570
3150,595,70839,TB_FLIGHTS_DIRTY,departuregate,5,1,2017-10-16 15:56:45.111570
3151,572,15850,TB_FLIGHTS_DIRTY,departuregate,'C23',79,2017-10-16 15:56:45.111570
3152,675,46724,TB_FLIGHTS_DIRTY,departuregate,2,'B22',2017-10-16 15:56:45.111570
3153,992,68015,TB_FLIGHTS_DIRTY,departuregate,'G16','B22',2017-10-16 15:56:45.111570
3154,826,3918,TB_FLIGHTS_DIRTY,departuregate,5,'B22',2017-10-16 15:56:45.111570
3155,862,3919,TB_FLIGHTS_DIRTY,departuregate,5,'B22',2017-10-16 15:56:45.111570
3156,896,3920,TB_FLIGHTS_DIRTY,departuregate,5,'B22',2017-10-16 15:56:45.111570
3157,959,47284,TB_FLIGHTS_DIRTY,departuregate,71,'B22',2017-10-16 15:56:45.111570
3158,991,68014,TB_FLIGHTS_DIRTY,departuregate,'G16','B22',2017-10-16 15:56:45.111570
3159,736,46725,TB_FLIGHTS_DIRTY,departuregate,2,'B22',2017-10-16 15:56:45.111570
3160,788,46726,TB_FLIGHTS_DIRTY,departuregate,2,'B22',2017-10-16 15:56:45.111570
3161,942,47283,TB_FLIGHTS_DIRTY,departuregate,71,'B22',2017-10-16 15:56:45.111570
3162,994,68016,TB_FLIGHTS_DIRTY,departuregate,'G16','B22',2017-10-16 15:56:45.111570
3163,916,47282,TB_FLIGHTS_DIRTY,departuregate,71,'B22',2017-10-16 15:56:45.111570
3164,628,64786,TB_FLIGHTS_DIRTY,departuregate,'A2C',100,2017-10-16 15:56:45.111570
3165,628,65233,TB_FLIGHTS_DIRTY,departuregate,'76B',100,2017-10-16 15:56:45.111570
3166,718,10915,TB_FLIGHTS_DIRTY,departuregate,'G15','G16',2017-10-16 15:56:45.111570
3167,695,10914,TB_FLIGHTS_DIRTY,departuregate,'G15','G16',2017-10-16 15:56:45.111570
3168,670,10913,TB_FLIGHTS_DIRTY,departuregate,'G15','G16',2017-10-16 15:56:45.111570
3169,747,25212,TB_FLIGHTS_DIRTY,departuregate,40,34,2017-10-16 15:56:45.111570
3170,743,25211,TB_FLIGHTS_DIRTY,departuregate,40,34,2017-10-16 15:56:45.111570
3171,751,25213,TB_FLIGHTS_DIRTY,departuregate,40,34,2017-10-16 15:56:45.111570
3172,758,5613,TB_FLIGHTS_DIRTY,departuregate,'87A','A2A',2017-10-16 15:56:45.111570
3173,940,25280,TB_FLIGHTS_DIRTY,departuregate,62,'D23',2017-10-16 15:56:45.111570
3174,920,25278,TB_FLIGHTS_DIRTY,departuregate,62,'D23',2017-10-16 15:56:45.111570
3175,930,25279,TB_FLIGHTS_DIRTY,departuregate,62,'D23',2017-10-16 15:56:45.111570
3176,1048,41156,TB_FLIGHTS_DIRTY,departuregate,'C10',12,2017-10-16 15:56:45.111570
3177,1040,6172,TB_FLIGHTS_DIRTY,departuregate,'87A',12,2017-10-16 15:56:45.111570
3178,1052,41158,TB_FLIGHTS_DIRTY,departuregate,'C10',12,2017-10-16 15:56:45.111570
3179,1046,6171,TB_FLIGHTS_DIRTY,departuregate,'87A',12,2017-10-16 15:56:45.111570
3180,1052,6173,TB_FLIGHTS_DIRTY,departuregate,'87A',12,2017-10-16 15:56:45.111570
3181,1050,41157,TB_FLIGHTS_DIRTY,departuregate,'C10',12,2017-10-16 15:56:45.111570
3182,1072,55838,TB_FLIGHTS_DIRTY,departuregate,'G16','B31',2017-10-16 15:56:45.111570
3183,1068,55836,TB_FLIGHTS_DIRTY,departuregate,'G16','B31',2017-10-16 15:56:45.111570
3184,1070,55837,TB_FLIGHTS_DIRTY,departuregate,'G16','B31',2017-10-16 15:56:45.111570
3185,2733,33285,TB_FLIGHTS_DIRTY,departuregate,'B32',27,2017-10-16 15:56:45.111570
3186,2739,33286,TB_FLIGHTS_DIRTY,departuregate,'B32',27,2017-10-16 15:56:45.111570
3187,2739,35786,TB_FLIGHTS_DIRTY,departuregate,29,27,2017-10-16 15:56:45.111570
3188,2727,33287,TB_FLIGHTS_DIRTY,departuregate,'B32',27,2017-10-16 15:56:45.111570
3189,2721,35785,TB_FLIGHTS_DIRTY,departuregate,29,27,2017-10-16 15:56:45.111570
3190,2703,35784,TB_FLIGHTS_DIRTY,departuregate,29,27,2017-10-16 15:56:45.111570
3191,1203,60658,TB_FLIGHTS_DIRTY,departuregate,'C14',14,2017-10-16 15:56:45.111570
3192,1198,60657,TB_FLIGHTS_DIRTY,departuregate,'C14',14,2017-10-16 15:56:45.111570
3193,1194,60656,TB_FLIGHTS_DIRTY,departuregate,'C14',14,2017-10-16 15:56:45.111570
3194,1319,37207,TB_FLIGHTS_DIRTY,departuregate,71,'D23',2017-10-16 15:56:45.111570
3195,1509,66901,TB_FLIGHTS_DIRTY,departuregate,'A7','D23',2017-10-16 15:56:45.111570
3196,1629,63699,TB_FLIGHTS_DIRTY,departuregate,'C26','D23',2017-10-16 15:56:45.111570
3197,1675,63701,TB_FLIGHTS_DIRTY,departuregate,'C26','D23',2017-10-16 15:56:45.111570
3198,1384,37208,TB_FLIGHTS_DIRTY,departuregate,71,'D23',2017-10-16 15:56:45.111570
3199,1560,66902,TB_FLIGHTS_DIRTY,departuregate,'A7','D23',2017-10-16 15:56:45.111570
3200,1602,66903,TB_FLIGHTS_DIRTY,departuregate,'A7','D23',2017-10-16 15:56:45.111570
3201,1651,63700,TB_FLIGHTS_DIRTY,departuregate,'C26','D23',2017-10-16 15:56:45.111570
3202,1454,37209,TB_FLIGHTS_DIRTY,departuregate,71,'D23',2017-10-16 15:56:45.111570
3203,1708,1099,TB_FLIGHTS_DIRTY,departuregate,'G15','D23',2017-10-16 15:56:45.111570
3204,1704,1098,TB_FLIGHTS_DIRTY,departuregate,'G15','D23',2017-10-16 15:56:45.111570
3205,1701,1097,TB_FLIGHTS_DIRTY,departuregate,'G15','D23',2017-10-16 15:56:45.111570
3206,1401,69320,TB_FLIGHTS_DIRTY,departuregate,'B36',3,2017-10-16 15:56:45.111570
3207,1389,69318,TB_FLIGHTS_DIRTY,departuregate,'B36',3,2017-10-16 15:56:45.111570
3208,1395,69319,TB_FLIGHTS_DIRTY,departuregate,'B36',3,2017-10-16 15:56:45.111570
3209,1540,73196,TB_FLIGHTS_DIRTY,departuregate,12,11,2017-10-16 15:56:45.111570
3210,1535,73195,TB_FLIGHTS_DIRTY,departuregate,12,11,2017-10-16 15:56:45.111570
3211,1529,73194,TB_FLIGHTS_DIRTY,departuregate,12,11,2017-10-16 15:56:45.111570
3212,1970,22958,TB_FLIGHTS_DIRTY,departuregate,3,'E36',2017-10-16 15:56:45.111570
3213,5147,72356,TB_FLIGHTS_DIRTY,departuregate,'E35','E36',2017-10-16 15:56:45.111570
3214,1789,22955,TB_FLIGHTS_DIRTY,departuregate,3,'E36',2017-10-16 15:56:45.111570
3215,2866,41027,TB_FLIGHTS_DIRTY,departuregate,5,'E36',2017-10-16 15:56:45.111570
3216,3702,41036,TB_FLIGHTS_DIRTY,departuregate,5,'E36',2017-10-16 15:56:45.111570
3217,5642,40939,TB_FLIGHTS_DIRTY,departuregate,'E37','E36',2017-10-16 15:56:45.111570
3218,3500,41035,TB_FLIGHTS_DIRTY,departuregate,5,'E36',2017-10-16 15:56:45.111570
3219,2648,22963,TB_FLIGHTS_DIRTY,departuregate,3,'E36',2017-10-16 15:56:45.111570
3220,3254,41031,TB_FLIGHTS_DIRTY,departuregate,5,'E36',2017-10-16 15:56:45.111570
3221,3381,41032,TB_FLIGHTS_DIRTY,departuregate,5,'E36',2017-10-16 15:56:45.111570
3222,4533,55398,TB_FLIGHTS_DIRTY,departuregate,'E35','E36',2017-10-16 15:56:45.111570
3223,5654,40941,TB_FLIGHTS_DIRTY,departuregate,'E37','E36',2017-10-16 15:56:45.111570
3224,3910,73286,TB_FLIGHTS_DIRTY,departuregate,'75A','E36',2017-10-16 15:56:45.111570
3225,2413,22962,TB_FLIGHTS_DIRTY,departuregate,3,'E36',2017-10-16 15:56:45.111570
3226,2207,22959,TB_FLIGHTS_DIRTY,departuregate,3,'E36',2017-10-16 15:56:45.111570
3227,1640,22954,TB_FLIGHTS_DIRTY,departuregate,3,'E36',2017-10-16 15:56:45.111570
3228,4833,72354,TB_FLIGHTS_DIRTY,departuregate,'E35','E36',2017-10-16 15:56:45.111570
3229,4288,73288,TB_FLIGHTS_DIRTY,departuregate,'75A','E36',2017-10-16 15:56:45.111570
3230,3054,41028,TB_FLIGHTS_DIRTY,departuregate,5,'E36',2017-10-16 15:56:45.111570
3231,4413,55397,TB_FLIGHTS_DIRTY,departuregate,'E35','E36',2017-10-16 15:56:45.111570
3232,4965,72355,TB_FLIGHTS_DIRTY,departuregate,'E35','E36',2017-10-16 15:56:45.111570
3233,5648,40940,TB_FLIGHTS_DIRTY,departuregate,'E37','E36',2017-10-16 15:56:45.111570
3234,4091,73287,TB_FLIGHTS_DIRTY,departuregate,'75A','E36',2017-10-16 15:56:45.111570
3235,4677,55399,TB_FLIGHTS_DIRTY,departuregate,'E35','E36',2017-10-16 15:56:45.111570
3236,11665,61225,TB_FLIGHTS_DIRTY,departuregate,'C25',3,2017-10-16 15:56:45.111570
3237,11508,25081,TB_FLIGHTS_DIRTY,departuregate,8,3,2017-10-16 15:56:45.111570
3238,7026,10112,TB_FLIGHTS_DIRTY,departuregate,16,3,2017-10-16 15:56:45.111570
3239,2751,38063,TB_FLIGHTS_DIRTY,departuregate,1,3,2017-10-16 15:56:45.111570
3240,11297,62618,TB_FLIGHTS_DIRTY,departuregate,6,3,2017-10-16 15:56:45.111570
3241,8621,12857,TB_FLIGHTS_DIRTY,departuregate,2,3,2017-10-16 15:56:45.111570
3242,4016,15174,TB_FLIGHTS_DIRTY,departuregate,10,3,2017-10-16 15:56:45.111570
3243,11210,62617,TB_FLIGHTS_DIRTY,departuregate,6,3,2017-10-16 15:56:45.111570
3244,11580,43086,TB_FLIGHTS_DIRTY,departuregate,9,3,2017-10-16 15:56:45.111570
3245,11659,61224,TB_FLIGHTS_DIRTY,departuregate,'C25',3,2017-10-16 15:56:45.111570
3246,11629,55072,TB_FLIGHTS_DIRTY,departuregate,9,3,2017-10-16 15:56:45.111570
3247,3718,15173,TB_FLIGHTS_DIRTY,departuregate,10,3,2017-10-16 15:56:45.111570
3248,5190,50294,TB_FLIGHTS_DIRTY,departuregate,15,3,2017-10-16 15:56:45.111570
3249,2446,38062,TB_FLIGHTS_DIRTY,departuregate,1,3,2017-10-16 15:56:45.111570
3250,4302,15175,TB_FLIGHTS_DIRTY,departuregate,10,3,2017-10-16 15:56:45.111570
3251,6078,69708,TB_FLIGHTS_DIRTY,departuregate,15,3,2017-10-16 15:56:45.111570
3252,3295,2878,TB_FLIGHTS_DIRTY,departuregate,10,3,2017-10-16 15:56:45.111570
3253,4700,17736,TB_FLIGHTS_DIRTY,departuregate,15,3,2017-10-16 15:56:45.111570
3254,3017,2877,TB_FLIGHTS_DIRTY,departuregate,10,3,2017-10-16 15:56:45.111570
3255,4920,17737,TB_FLIGHTS_DIRTY,departuregate,15,3,2017-10-16 15:56:45.111570
3256,7762,22541,TB_FLIGHTS_DIRTY,departuregate,17,3,2017-10-16 15:56:45.111570
3257,7525,22540,TB_FLIGHTS_DIRTY,departuregate,17,3,2017-10-16 15:56:45.111570
3258,4481,17735,TB_FLIGHTS_DIRTY,departuregate,15,3,2017-10-16 15:56:45.111570
3259,11611,43088,TB_FLIGHTS_DIRTY,departuregate,9,3,2017-10-16 15:56:45.111570
3260,6359,69709,TB_FLIGHTS_DIRTY,departuregate,15,3,2017-10-16 15:56:45.111570
3261,3462,2879,TB_FLIGHTS_DIRTY,departuregate,10,3,2017-10-16 15:56:45.111570
3262,7999,22542,TB_FLIGHTS_DIRTY,departuregate,17,3,2017-10-16 15:56:45.111570
3263,8200,12855,TB_FLIGHTS_DIRTY,departuregate,2,3,2017-10-16 15:56:45.111570
3264,11647,55073,TB_FLIGHTS_DIRTY,departuregate,9,3,2017-10-16 15:56:45.111570
3265,5789,50296,TB_FLIGHTS_DIRTY,departuregate,15,3,2017-10-16 15:56:45.111570
3266,2152,38061,TB_FLIGHTS_DIRTY,departuregate,1,3,2017-10-16 15:56:45.111570
3267,11653,61223,TB_FLIGHTS_DIRTY,departuregate,'C25',3,2017-10-16 15:56:45.111570
3268,6577,69710,TB_FLIGHTS_DIRTY,departuregate,15,3,2017-10-16 15:56:45.111570
3269,11122,62616,TB_FLIGHTS_DIRTY,departuregate,6,3,2017-10-16 15:56:45.111570
3270,5485,50295,TB_FLIGHTS_DIRTY,departuregate,15,3,2017-10-16 15:56:45.111570
3271,11596,43087,TB_FLIGHTS_DIRTY,departuregate,9,3,2017-10-16 15:56:45.111570
3272,11665,55074,TB_FLIGHTS_DIRTY,departuregate,9,3,2017-10-16 15:56:45.111570
3273,7276,10113,TB_FLIGHTS_DIRTY,departuregate,16,3,2017-10-16 15:56:45.111570
3274,9022,52635,TB_FLIGHTS_DIRTY,departuregate,2,3,2017-10-16 15:56:45.111570
3275,11438,25080,TB_FLIGHTS_DIRTY,departuregate,8,3,2017-10-16 15:56:45.111570
3276,11526,40607,TB_FLIGHTS_DIRTY,departuregate,9,3,2017-10-16 15:56:45.111570
3277,8411,12856,TB_FLIGHTS_DIRTY,departuregate,2,3,2017-10-16 15:56:45.111570
3278,6802,10111,TB_FLIGHTS_DIRTY,departuregate,16,3,2017-10-16 15:56:45.111570
3279,11369,25079,TB_FLIGHTS_DIRTY,departuregate,8,3,2017-10-16 15:56:45.111570
3280,8831,52634,TB_FLIGHTS_DIRTY,departuregate,2,3,2017-10-16 15:56:45.111570
3281,9208,52636,TB_FLIGHTS_DIRTY,departuregate,2,3,2017-10-16 15:56:45.111570
3282,11543,40608,TB_FLIGHTS_DIRTY,departuregate,9,3,2017-10-16 15:56:45.111570
3283,11562,40609,TB_FLIGHTS_DIRTY,departuregate,9,3,2017-10-16 15:56:45.111570
3284,2150,57985,TB_FLIGHTS_DIRTY,departuregate,3,'D23',2017-10-16 15:56:45.111570
3285,1943,57978,TB_FLIGHTS_DIRTY,departuregate,3,'D23',2017-10-16 15:56:45.111570
3286,2008,57981,TB_FLIGHTS_DIRTY,departuregate,3,'D23',2017-10-16 15:56:45.111570
3287,2206,57986,TB_FLIGHTS_DIRTY,departuregate,3,'D23',2017-10-16 15:56:45.111570
3288,2094,57982,TB_FLIGHTS_DIRTY,departuregate,3,'D23',2017-10-16 15:56:45.111570
3289,1889,57977,TB_FLIGHTS_DIRTY,departuregate,3,'D23',2017-10-16 15:56:45.111570
3290,2024,1530,TB_FLIGHTS_DIRTY,departuregate,1,12,2017-10-16 15:56:45.111570
3291,3195,23503,TB_FLIGHTS_DIRTY,departuregate,60,12,2017-10-16 15:56:45.111570
3292,3000,67630,TB_FLIGHTS_DIRTY,departuregate,39,12,2017-10-16 15:56:45.111570
3293,3201,12685,TB_FLIGHTS_DIRTY,departuregate,'D4',12,2017-10-16 15:56:45.111570
3294,2261,1532,TB_FLIGHTS_DIRTY,departuregate,1,12,2017-10-16 15:56:45.111570
3295,3030,67631,TB_FLIGHTS_DIRTY,departuregate,39,12,2017-10-16 15:56:45.111570
3296,3176,23502,TB_FLIGHTS_DIRTY,departuregate,60,12,2017-10-16 15:56:45.111570
3297,2145,1531,TB_FLIGHTS_DIRTY,departuregate,1,12,2017-10-16 15:56:45.111570
3298,3061,67632,TB_FLIGHTS_DIRTY,departuregate,39,12,2017-10-16 15:56:45.111570
3299,3207,12687,TB_FLIGHTS_DIRTY,departuregate,'D4',12,2017-10-16 15:56:45.111570
3300,2546,11320,TB_FLIGHTS_DIRTY,departuregate,11,12,2017-10-16 15:56:45.111570
3301,2360,11318,TB_FLIGHTS_DIRTY,departuregate,11,12,2017-10-16 15:56:45.111570
3302,3213,23504,TB_FLIGHTS_DIRTY,departuregate,60,12,2017-10-16 15:56:45.111570
3303,3213,12686,TB_FLIGHTS_DIRTY,departuregate,'D4',12,2017-10-16 15:56:45.111570
3304,3158,67761,TB_FLIGHTS_DIRTY,departuregate,39,12,2017-10-16 15:56:45.111570
3305,3091,67759,TB_FLIGHTS_DIRTY,departuregate,39,12,2017-10-16 15:56:45.111570
3306,2449,11319,TB_FLIGHTS_DIRTY,departuregate,11,12,2017-10-16 15:56:45.111570
3307,3123,67760,TB_FLIGHTS_DIRTY,departuregate,39,12,2017-10-16 15:56:45.111570
3308,3406,7216,TB_FLIGHTS_DIRTY,departuregate,'B36',5,2017-10-16 15:56:45.111570
3309,3410,7217,TB_FLIGHTS_DIRTY,departuregate,'B36',5,2017-10-16 15:56:45.111570
3310,3402,7215,TB_FLIGHTS_DIRTY,departuregate,'B36',5,2017-10-16 15:56:45.111570
3311,2316,43875,TB_FLIGHTS_DIRTY,departuregate,'G14',8,2017-10-16 15:56:45.111570
3312,2310,43874,TB_FLIGHTS_DIRTY,departuregate,'G14',8,2017-10-16 15:56:45.111570
3313,2322,43876,TB_FLIGHTS_DIRTY,departuregate,'G14',8,2017-10-16 15:56:45.111570
3314,27413,44761,TB_FLIGHTS_DIRTY,departuregate,'G96',85,2017-10-16 15:56:45.111570
3315,9465,9285,TB_FLIGHTS_DIRTY,departuregate,81,85,2017-10-16 15:56:45.111570
3316,21063,71252,TB_FLIGHTS_DIRTY,departuregate,86,85,2017-10-16 15:56:45.111570
3317,26568,64169,TB_FLIGHTS_DIRTY,departuregate,'G92',85,2017-10-16 15:56:45.111570
3318,27613,39722,TB_FLIGHTS_DIRTY,departuregate,'G98',85,2017-10-16 15:56:45.111570
3319,22166,42270,TB_FLIGHTS_DIRTY,departuregate,'G100',85,2017-10-16 15:56:45.111570
3320,22846,49551,TB_FLIGHTS_DIRTY,departuregate,'G100',85,2017-10-16 15:56:45.111570
3321,27313,19431,TB_FLIGHTS_DIRTY,departuregate,'G96',85,2017-10-16 15:56:45.111570
3322,20014,4546,TB_FLIGHTS_DIRTY,departuregate,86,85,2017-10-16 15:56:45.111570
3323,27040,68868,TB_FLIGHTS_DIRTY,departuregate,'G94',85,2017-10-16 15:56:45.111570
3324,7217,26078,TB_FLIGHTS_DIRTY,departuregate,'6A',85,2017-10-16 15:56:45.111570
3325,27505,51827,TB_FLIGHTS_DIRTY,departuregate,'G96',85,2017-10-16 15:56:45.111570
3326,27589,37185,TB_FLIGHTS_DIRTY,departuregate,'G98',85,2017-10-16 15:56:45.111570
3327,9755,9286,TB_FLIGHTS_DIRTY,departuregate,81,85,2017-10-16 15:56:45.111570
3328,5883,26077,TB_FLIGHTS_DIRTY,departuregate,'6A',85,2017-10-16 15:56:45.111570
3329,20858,71251,TB_FLIGHTS_DIRTY,departuregate,86,85,2017-10-16 15:56:45.111570
3330,27595,37186,TB_FLIGHTS_DIRTY,departuregate,'G98',85,2017-10-16 15:56:45.111570
3331,8630,1992,TB_FLIGHTS_DIRTY,departuregate,81,85,2017-10-16 15:56:45.111570
3332,22020,42269,TB_FLIGHTS_DIRTY,departuregate,'G100',85,2017-10-16 15:56:45.111570
3333,26694,64170,TB_FLIGHTS_DIRTY,departuregate,'G92',85,2017-10-16 15:56:45.111570
3334,21349,71253,TB_FLIGHTS_DIRTY,departuregate,86,85,2017-10-16 15:56:45.111570
3335,9084,9284,TB_FLIGHTS_DIRTY,departuregate,81,85,2017-10-16 15:56:45.111570
3336,27571,34846,TB_FLIGHTS_DIRTY,departuregate,'G98',85,2017-10-16 15:56:45.111570
3337,21523,47259,TB_FLIGHTS_DIRTY,departuregate,87,85,2017-10-16 15:56:45.111570
3338,3722,5626,TB_FLIGHTS_DIRTY,departuregate,'68A',85,2017-10-16 15:56:45.111570
3339,26932,68867,TB_FLIGHTS_DIRTY,departuregate,'G94',85,2017-10-16 15:56:45.111570
3340,19864,4545,TB_FLIGHTS_DIRTY,departuregate,86,85,2017-10-16 15:56:45.111570
3341,11899,6739,TB_FLIGHTS_DIRTY,departuregate,83,85,2017-10-16 15:56:45.111570
3342,27147,68869,TB_FLIGHTS_DIRTY,departuregate,'G94',85,2017-10-16 15:56:45.111570
3343,11551,6738,TB_FLIGHTS_DIRTY,departuregate,83,85,2017-10-16 15:56:45.111570
3344,21679,47260,TB_FLIGHTS_DIRTY,departuregate,87,85,2017-10-16 15:56:45.111570
3345,27257,19430,TB_FLIGHTS_DIRTY,departuregate,'G96',85,2017-10-16 15:56:45.111570
3346,10819,31761,TB_FLIGHTS_DIRTY,departuregate,82,85,2017-10-16 15:56:45.111570
3347,23035,73591,TB_FLIGHTS_DIRTY,departuregate,'G100',85,2017-10-16 15:56:45.111570
3348,10448,31760,TB_FLIGHTS_DIRTY,departuregate,82,85,2017-10-16 15:56:45.111570
3349,27577,34847,TB_FLIGHTS_DIRTY,departuregate,'G98',85,2017-10-16 15:56:45.111570
3350,23786,61762,TB_FLIGHTS_DIRTY,departuregate,'G92',85,2017-10-16 15:56:45.111570
3351,27565,34845,TB_FLIGHTS_DIRTY,departuregate,'G98',85,2017-10-16 15:56:45.111570
3352,11185,6737,TB_FLIGHTS_DIRTY,departuregate,83,85,2017-10-16 15:56:45.111570
3353,27202,19429,TB_FLIGHTS_DIRTY,departuregate,'G96',85,2017-10-16 15:56:45.111570
3354,27366,44760,TB_FLIGHTS_DIRTY,departuregate,'G96',85,2017-10-16 15:56:45.111570
3355,27458,44762,TB_FLIGHTS_DIRTY,departuregate,'G96',85,2017-10-16 15:56:45.111570
3356,23219,73592,TB_FLIGHTS_DIRTY,departuregate,'G100',85,2017-10-16 15:56:45.111570
3357,2974,5624,TB_FLIGHTS_DIRTY,departuregate,'68A',85,2017-10-16 15:56:45.111570
3358,23649,61761,TB_FLIGHTS_DIRTY,departuregate,'G92',85,2017-10-16 15:56:45.111570
3359,3364,5625,TB_FLIGHTS_DIRTY,departuregate,'68A',85,2017-10-16 15:56:45.111570
3360,23510,61760,TB_FLIGHTS_DIRTY,departuregate,'G92',85,2017-10-16 15:56:45.111570
3361,21874,47261,TB_FLIGHTS_DIRTY,departuregate,87,85,2017-10-16 15:56:45.111570
3362,23385,73593,TB_FLIGHTS_DIRTY,departuregate,'G100',85,2017-10-16 15:56:45.111570
3363,10115,31759,TB_FLIGHTS_DIRTY,departuregate,82,85,2017-10-16 15:56:45.111570
3364,7694,1990,TB_FLIGHTS_DIRTY,departuregate,81,85,2017-10-16 15:56:45.111570
3365,12262,13942,TB_FLIGHTS_DIRTY,departuregate,83,85,2017-10-16 15:56:45.111570
3366,15748,4544,TB_FLIGHTS_DIRTY,departuregate,86,85,2017-10-16 15:56:45.111570
3367,20307,16857,TB_FLIGHTS_DIRTY,departuregate,86,85,2017-10-16 15:56:45.111570
3368,8143,1991,TB_FLIGHTS_DIRTY,departuregate,81,85,2017-10-16 15:56:45.111570
3369,27583,37184,TB_FLIGHTS_DIRTY,departuregate,'G98',85,2017-10-16 15:56:45.111570
3370,26823,64171,TB_FLIGHTS_DIRTY,departuregate,'G92',85,2017-10-16 15:56:45.111570
3371,20642,16859,TB_FLIGHTS_DIRTY,departuregate,86,85,2017-10-16 15:56:45.111570
3372,27559,51828,TB_FLIGHTS_DIRTY,departuregate,'G96',85,2017-10-16 15:56:45.111570
3373,5411,26076,TB_FLIGHTS_DIRTY,departuregate,'6A',85,2017-10-16 15:56:45.111570
3374,22476,49549,TB_FLIGHTS_DIRTY,departuregate,'G100',85,2017-10-16 15:56:45.111570
3375,4918,6224,TB_FLIGHTS_DIRTY,departuregate,'6A',85,2017-10-16 15:56:45.111570
3376,22325,42271,TB_FLIGHTS_DIRTY,departuregate,'G100',85,2017-10-16 15:56:45.111570
3377,27601,39720,TB_FLIGHTS_DIRTY,departuregate,'G98',85,2017-10-16 15:56:45.111570
3378,12911,13944,TB_FLIGHTS_DIRTY,departuregate,83,85,2017-10-16 15:56:45.111570
3379,22659,49550,TB_FLIGHTS_DIRTY,departuregate,'G100',85,2017-10-16 15:56:45.111570
3380,4513,6223,TB_FLIGHTS_DIRTY,departuregate,'6A',85,2017-10-16 15:56:45.111570
3381,27613,51829,TB_FLIGHTS_DIRTY,departuregate,'G96',85,2017-10-16 15:56:45.111570
