oid,prno,hospitalname,address,city,state,zip,countryname,phone,hospitaltype,hospitalowner,emergencyservice,condition,mc,measurename,score,sample,stateavg
605,10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,AL,36323,COFFEE,3348972257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,12 patients,AL_PN-4
606,10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,AL,36323,COFFEE,334892257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,100%,40 patients,AL_PN-5C
607,10027,ELBA GENERAL HOSPITAL,1720 UNIVERSITY BLVD,ELBA,AL,36323,COFFEE,3348972257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),93%,30 patients,AL_PN-6
608,10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,AL,36323,COFFEE,334897227,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,100%,23 patients,AL_PN-7
609,10027,ELBA GENERAL HOSPITAL,1720 UNIVERSITY BLVD,ELBA,AL,36323,COFFEE,3348972257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54 who were kept on the beta blockers during the period just before and after their surgery,,,AL_SCIP-CARD-2
610,20017,ELBA GENERAL HOSPITAL,1720 UNIVERSITY BLVD,ELBA,AL,36323,COFFEE,3348972257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,,AL_SCIP-INF-1
611,10027,ELBA GENERAL HOSPITAL,1720 UNIVERSITY BLVD,ELBA,AL,36323,COFFEE,3348972257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,,AL_SCIP-INF-2
612,10027,ELBA GENERAL HOSPITAL,1720 UNIVERSITY BLVD,ELBA,AL,25020,COFFEE,3348972257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,AL_SCIP-INF-3
613,10027,ELBA GENERAL HOSPITAL,1720 UNIVERSITY BLVD,ELBA,AL,36323,COFFEE,3348972257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,AL_SCIP-INF-4
614,10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,AL,36323,COFFEE,3348972527,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54 who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),,,AL_SCIP-INF-6
615,10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,AL,36323,COFFEE,334897257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,AL_SCIP-VTE-1
616,10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,AL,36323,COFFEE,334892257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,AL_SCIP-VTE-2
617,20018,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,98%,185 patients,AL_AMI-1
618,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,97%,290 patients,AL_AMI-2
619,10029,EAST ALABAMA MEDICAL CENTER AND SNF,1720 UNIVERSITY BLVD,OPELIKA,AL,36801,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),93%,72 patients,AL_AMI-3
620,10029,EAST ALABAMA MEDICAL CENTER AND SNF,1720 UNIVERSITY BLVD,OPELIKA,AL,36801,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,122 patients,AL_AMI-4
621,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,3347m493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,98%,281 patients,AL_AMI-5
622,10029,EAST ALABAMA MEDICAL CENTER AND SNF,1720 UNIVERSITY BLVD,OPELIKA,AL,36801,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,0 patients,AL_AMI-7A
623,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,3347493141,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,85%,26 patients,AL_AMI-8A
624,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,334749341a1,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,82%,527 patients,AL_HF-1
625,10029,EAST ALABAMA MEDICAL CENTER AND SNF,1720 UNIVERSITY BLVD,OPELIKA,AL,36801,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,100%,570 patients,AL_HF-2
626,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),92%,272 patients,AL_HF-3
627,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,101 patients,AL_HF-4
628,10029,EAST ALABAMA MEDICAL CENTER AND SNF,1720 UNIVERSITY BLVD,OPELIKA,AL,36801,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,92%,114 patients,AL_PN-2
629,10029,EAST ALABAMA MEDICAL CENTER AND SNF,1720 UNIVERSITY BLVD,OPELIKA,AL,36801,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,91%,129 patients,AL_PN-3B
630,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,3344793411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,59 patients,AL_PN-4
631,10029,EAST ALABAMA MEDICAL CENTER AND SNF,1720 UNIVERSITY BLVD,OPELIKA,AL,36801,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,96%,153 patients,AL_PN-5C
632,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),97%,115 patients,AL_PN-6
633,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,3347493s411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,88%,89 patients,AL_PN-7
634,10029,EAST ALABAMA MEDICAL CENTER AND SNF,1720 UNIVERSITY BLVD,OPELIKA,AL,36801,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54 who were kept on the beta blockers during the period just before and after their surgery,98%,208 patients,AL_SCIP-CARD-2
635,20017,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,334749341s1,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,1001 patients,AL_SCIP-INF-1
636,10029,EAST ALABAMA MEDICAL CENTER AND SNF,1720 UNIVERSITY BLVD,OPELIKA,AL,36801,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,1016 patients,AL_SCIP-INF-2
637,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,334s7493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),97%,962 patients,AL_SCIP-INF-3
638,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,98%,241 patients,AL_SCIP-INF-4
639,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,337493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54 who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),100%,1421 patients,AL_SCIP-INF-6
640,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,334749411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,92%,473 patients,AL_SCIP-VTE-1
641,10029,EAST ALABAMA MEDICAL CENTER AND SNF,1720 UNIVERSITY BLVD,OPELIKA,AL,36801,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,90%,473 patients,AL_SCIP-VTE-2
642,20018,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111,Acute Care Hospitals,Government - Local,No,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,50%,4 patients,AL_AMI-1
643,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111,Acute Care Hospitals,Government - Local,No,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,67%,3 patients,AL_AMI-2
644,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111,Acute Care Hospitals,Government - Local,No,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),,0 patients,AL_AMI-3
645,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2536572111,Acute Care Hospitals,Government - Local,No,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,,0 patients,AL_AMI-4
646,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563571211,Acute Care Hospitals,Government - Local,No,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,67%,3 patients,AL_AMI-5
647,10032,WEDOWEE HOSPITAL,1720 UNIVERSITY BLVD,WEDOWEE,AL,36278,RANDOLPH,2563572111,Acute Care Hospitals,Government - Local,No,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,0 patients,AL_AMI-7A
648,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2536572111,Acute Care Hospitals,Government - Local,No,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,,0 patients,AL_AMI-8A
649,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2565372111,Acute Care Hospitals,Government - Local,No,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,0%,34 patients,AL_HF-1
650,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,25635r72111,Acute Care Hospitals,Government - Local,No,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,38%,39 patients,AL_HF-2
651,10032,WEDOWEE HOSPITAL,1720 UNIVERSITY BLVD,WEDOWEE,AL,36278,RANDOLPH,2563572111,Acute Care Hospitals,Government - Local,No,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),25%,4 patients,AL_HF-3
652,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563571211,Acute Care Hospitals,Government - Local,No,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,2 patients,AL_HF-4
653,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,256357111,Acute Care Hospitals,Government - Local,No,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,25%,28 patients,AL_PN-2
654,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,263572111,Acute Care Hospitals,Government - Local,No,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,100%,14 patients,AL_PN-3B
655,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,25n63572111,Acute Care Hospitals,Government - Local,No,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,67%,6 patients,AL_PN-4
656,10032,WEDOWEE HOSPITAL,1720 UNIVERSITY BLVD,WEDOWEE,AL,36278,RANDOLPH,2563572111,Acute Care Hospitals,Government - Local,No,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,90%,30 patients,AL_PN-5C
657,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2m563572111,Acute Care Hospitals,Government - Local,No,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),96%,23 patients,AL_PN-6
658,10032,WEDOWEE HOSPITAL,1720 UNIVERSITY BLVD,WEDOWEE,AL,36278,RANDOLPH,2563572111,Acute Care Hospitals,Government - Local,No,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,12%,16 patients,AL_PN-7
659,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111***,Acute Care Hospitals,Government - Local,No,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54 who were kept on the beta blockers during the period just before and after their surgery,,,AL_SCIP-CARD-2
660,20017,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,25u63572111,Acute Care Hospitals,Government - Local,No,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,,AL_SCIP-INF-1
661,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,256372111,Acute Care Hospitals,Government - Local,No,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,,AL_SCIP-INF-2
662,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,263572111,Acute Care Hospitals,Government - Local,No,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,AL_SCIP-INF-3
663,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563w572111,Acute Care Hospitals,Government - Local,No,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,AL_SCIP-INF-4
664,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,256357111,Acute Care Hospitals,Government - Local,No,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54 who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),,,AL_SCIP-INF-6
665,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111***,Acute Care Hospitals,Government - Local,No,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,AL_SCIP-VTE-1
666,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,263572111,Acute Care Hospitals,Government - Local,No,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,AL_SCIP-VTE-2
667,20018,UNIVERSITY OF ALABAMA HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,L,35233,JEFFERSON,2059344011,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,98%,229 patients,AL_AMI-1
668,10033,UNIVERSITY OF ALABAMA HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,LA,35233,JEFFERSON,2059344011,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,98%,316 patients,AL_AMI-2
669,10033,UNIVERSITY OF ALABAMA HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,LA,35233,JEFFERSON,2059344011,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),91%,87 patients,AL_AMI-3
670,10033,UNIVERSITY OF ALABAMA HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,LA,35233,JEFFERSON,2059344011,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,147 patients,AL_AMI-4
671,10033,UNIVERSITY OF ALABAMA HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,LA,35233,JEFFERSON,2059344011,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,97%,331 patients,AL_AMI-5
672,10033,UNIVERSITY OF ALABAMA HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,LA,35233,JEFFERSON,2059344011,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,0 patients,AL_AMI-7A
673,10033,UNIVERSITY OF ALABAMA HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,jAL,35233,JEFFERSON,2059344011,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,98%,47 patients,AL_AMI-8A
674,10033,UNIVERSITY OF ALABAMA HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,tAL,35233,JEFFERSON,2059344011,Acute Care Hospitals,Government - State,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,46%,618 patients,AL_HF-1
