"oid","prno","ismismatched_prno","zip","ismismatched_zip","phone","ismismatched_phone"
"3272","30016","false","36302","false","503816453","true"
"3277","30016","false","36302","false","52038164d53","true"
"3413","30036","false","85224","false","809634561","true"
"3414","30036","false","128585","true","48f09634561","true"
"3416","30036","false","85224","false","480963461","true"
"3422","30036","false","85224","false","48096345l61","true"
"3424","30036","false","85224","false","489634561","true"
"3425","30036","false","85224","false","480634561","true"
"3427","30036","false","85224","false","48e09634561","true"
"3457","10001","false","114029","true","4808824000","false"
"3463","30038","false","85251","false","480884000","true"
"3469","30038","false","85251","false","480882400","true"
"3471","30038","false","145697","true","480882d4000","true"
"3473","30038","false","85251","false","f4808824000","true"
"3475","30043","false","85635","false","q5204584641","true"
"3478","30043","false","50387","false","520454641","true"
"3481","30043","false","85635","false","520454641","true"
"3516","10005","false","85351","false","62397772z11","true"
"3518","30061","false","85351","false","6239777211***","true"
"3523","30061","false","85351","false","623977721","true"
"3529","30061","false","85351","false","623977721","true"
"3533","30061","false","85351","false","623977721","true"
"3534","30061","false","85351","false","623777211","true"
"3573","30064","false","110340","true","5206940111","false"
"3576","30064","false","107606","true","5206940111","false"
"3743","10005","false","85634","false","520383720","true"
"3747","30074","false","39075","false","5203837m200","true"
"3753","30074","false","85634","false","520383720","true"
"3756","30074","false","85634","false","5203b837200","true"
"3758","30074","false","85634","false","52038x37200","true"
"3761","30074","false","85634","false","520383200","true"
"3762","30074","false","85634","false","523837200","true"
"3764","30074","false","85634","false","k5203837200","true"
"3765","30074","false","85634","false","520383200","true"
"3774","30077","false","106625","true","9284752371","false"
"3851","30084","false","146443","true","9286747040","false"
"3875","30085","false","156045","true","5207429000","false"
"3886","30085","false","106233","true","5207429000","false"
"3900","30087","false","139477","true","4803233000","false"
"3951","30089","false","125848","true","6028655555","false"
"3956","30089","false","66166","false","6028655555***","true"
"3958","30089","false","85306","false","6028655555***","true"
"3961","30089","false","85306","false","6028655e555","true"
"3964","30089","false","85306","false","602865555q5","true"
"4003","30093","false","85375","false","622144000","true"
"4011","30093","false","85375","false","6232144000***","true"
"4015","30093","false","85375","false","6232144000***","true"
"4289","30114","false","85755","false","5w209013500","true"
"4112","30103","false","106677","true","4805156296","false"
"4174","10006","false","107783","true","6027956020","false"
"4200","10011","false","85338","false","6n238821500","true"
"4202","30110","false","69802","false","6238x821500","true"
"4208","30110","false","85338","false","623882c1500","true"
"4209","30110","false","112172","true","6238821500***","true"
"4210","30110","false","85338","false","6238821d500","true"
"4214","30110","false","85338","false","238821500","true"
"4273","10007","false","85755","false","520901350","true"
"4275","10009","false","85755","false","520901350","true"
"4293","30114","false","85755","false","520901500","true"
"4294","30114","false","85755","false","5209013500***","true"
"4405","30120","false","113953","true","4802795835","false"
"4457","10007","false","107498","true","4803247004","false"
"4494","30126","false","146131","true","4808983333","false"
"4508","03012F","true","85012","false","6022226444","false"
"4509","03012F","true","85012","false","6022226444","false"
"4514","03012F","true","85012","false","6022226444","false"
"4515","03012F","true","85012","false","6022226444","false"
"4516","03012F","true","85012","false","6022226444","false"
"4518","03012F","true","85012","false","6022226444","false"
"4520","03012F","true","148300","true","6022226444","false"
"4523","03012F","true","85012","false","6022226444","false"
"4525","03012F","true","85012","false","6022226444","false"
"4534","03013F","true","85723","false","5206291821","false"
"4536","03013F","true","58044","false","5206291821","false"
"4539","03013F","true","85723","false","5206291821","false"
"4541","03013F","true","85723","false","5206291821","false"
"4542","03013F","true","85723","false","5206291821","false"
"4544","03013F","true","136840","true","5206291821","false"
"4545","03013F","true","85723","false","5206291821","false"
"4548","03013F","true","85723","false","5206291821","false"
"4549","03013F","true","85723","false","5206291821","false"
"4557","03033F","true","86313","false","9284454860","false"
"4558","03033F","true","86313","false","9284454860","false"
"4559","03033F","true","86313","false","9284454860","false"
"4561","03033F","true","86313","false","9284454860","false"
"4563","03033F","true","86313","false","9284454860","false"
"4564","03033F","true","86313","false","9284454860","false"
"4565","03033F","true","86313","false","9284454860","false"
"4566","03033F","true","86313","false","9284454860","false"
"4568","03033F","true","86313","false","9284454860","false"
"4572","03033F","true","86313","false","9284454860","false"
"4573","03033F","true","86313","false","9284454860","false"
"4582","10007","false","140453","true","9286845421","false"
"4609","31301","false","85602","false","520586q2261","true"
"4610","31301","false","85602","false","505862261","true"
"4613","31301","false","85602","false","205862261","true"
"4615","31301","false","85602","false","205862261","true"
"4616","31301","false","85602","false","520582261","true"
"4618","31301","false","85602","false","52058622w61","true"
"4619","31301","false","85602","false","505862261","true"
"4622","31301","false","85602","false","205862261","true"
"4623","31301","false","143009","true","5250862261","false"
"4625","31301","false","85602","false","205862261","true"
"4635","31302","false","85643","false","52038435s41","true"
"4644","31302","false","85643","false","52q03843541","true"
"4650","31302","false","85643","false","520e3843541","true"
"4657","31303","false","54624","false","5v203647931","true"
"4659","31303","false","85607","false","5203g647931","true"
"4660","31303","false","85607","false","52036e47931","true"
"4666","31303","false","85607","false","523647931","true"
"4668","31303","false","85607","false","52j03647931","true"
"4672","31303","false","85607","false","52036479e31","true"
"4675","31303","false","85607","false","520364793c1","true"
"4682","31304","false","86040","false","6286452z424","true"
"4688","31304","false","86040","false","628645242l4","true"
"4689","31304","false","86040","false","r6286452424","true"
"4692","31304","false","86040","false","286452424","true"
"4695","31304","false","86040","false","628652424","true"
"4698","31304","false","86040","false","286452424","true"
"4700","31304","false","86040","false","628r6452424","true"
"4780","10007","false","85603","false","5v204325383","true"
"4785","31312","false","85603","false","520i4325383","true"
"4790","31312","false","85603","false","520432a5383","true"
"4792","31312","false","85603","false","204325383","true"
