"oid","prno","hospitalname","address","city","state","zip","countryname","phone","hospitaltype","hospitalowner","emergencyservice","condition","mc","measurename","score","sample","stateavg"
"8070","50100","SHARP MEMORIAL HOSPITAL","200 WEST ARBOR DRIVE","SAN DIEGO","CA","92123","SAN DIEGO","8589393400","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-CARD-2","surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery","92%","185 patients","CA_SCIP-CARD-2"
"8071","50100","SHARP MEMORIAL HOSPITAL","200 WEST ARBOR DRIVE","SAN DIEGO","CA","92123","SAN DIEGO","8589393400","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-1","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","96%","906 patients","CA_SCIP-INF-1"
"8072","50100","SHARP MEMORIAL HOSPITAL","200 WEST ARBOR DRIVE","SAN DIEGO","CA","92123","SAN DIEGO","8589393400","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-2","surgery patients who were given the  right kind  of antibiotic to help prevent infection","97%","916 patients","CA_SCIP-INF-2"
"8075","50100","SHARP MEMORIAL HOSPITAL","200 WEST ARBOR DRIVE","SAN DIEGO","CA","92123","SAN DIEGO","8589393400","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-6","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","99%","1172 patients","CA_SCIP-INF-6"
"8076","50100","SHARP MEMORIAL HOSPITAL","200 WEST ARBOR DRIVE","SAN DIEGO","CA","92123","SAN DIEGO","8589393400","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-VTE-1","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","89%","497 patients","CA_SCIP-VTE-1"
"8080","10019","SUTTER SOLANO MEDICAL CENTER","975 SERENO DR","VALLEJO","CA","94589","SOLANO","7075545280","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-3","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","100%","1 patients","CA_AMI-3"
"8081","10019","SUTTER SOLANO MEDICAL CENTER","975 SERENO DR","VALLEJO","CA","94589","SOLANO","7075545280","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-4","Heart Attack Patients Given Smoking Cessation Advice/Counseling","100%","2 patients","CA_AMI-4"
"8085","50101","SUTTER SOLANO MEDICAL CENTER","975 SERENO DR","VALLEJO","CA","94589","SOLANO","7075545280","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Failure","HF-1","Heart Failure Patients Given Discharge Instructions","96%","137 patients","CA_HF-1"
"8086","50101","SUTTER SOLANO MEDICAL CENTER","975 SERENO DR","VALLEJO","CA","94589","SOLANO","7075545280","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Failure","HF-2","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","97%","151 patients","CA_HF-2"
"8088","50101","SUTTER SOLANO MEDICAL CENTER","975 SERENO DR","VALLEJO","CA","94589","SOLANO","7075545280","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","100%","35 patients","CA_HF-4"
"8089","50101","SUTTER SOLANO MEDICAL CENTER","975 SERENO DR","VALLEJO","CA","94589","SOLANO","7075545280","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-2","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","95%","64 patients","CA_PN-2"
"8090","50101","SUTTER SOLANO MEDICAL CENTER","975 SERENO DR","VALLEJO","CA","94589","SOLANO","7075545280","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-3B","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","89%","96 patients","CA_PN-3B"
"8093","50101","SUTTER SOLANO MEDICAL CENTER","975 SERENO DR","VALLEJO","CA","94589","SOLANO","7075545280","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-6","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","95%","43 patients","CA_PN-6"
"8094","50101","SUTTER SOLANO MEDICAL CENTER","975 SERENO DR","VALLEJO","CA","94589","SOLANO","7075545280","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-7","Pneumonia Patients Assessed and Given Influenza Vaccination","96%","57 patients","CA_PN-7"
"8095","50101","SUTTER SOLANO MEDICAL CENTER","975 SERENO DR","VALLEJO","CA","94589","SOLANO","7075545280","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-CARD-2","surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery","98%","42 patients","CA_SCIP-CARD-2"
"8098","50101","SUTTER SOLANO MEDICAL CENTER","975 SERENO DR","VALLEJO","CA","94589","SOLANO","7075545280","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-3","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","96%","209 patients","CA_SCIP-INF-3"
"8099","50101","SUTTER SOLANO MEDICAL CENTER","975 SERENO DR","VALLEJO","CA","94589","SOLANO","7075545280","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-4","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","","0 patients","CA_SCIP-INF-4"
"8100","50101","SUTTER SOLANO MEDICAL CENTER","975 SERENO DR","VALLEJO","CA","94589","SOLANO","7075545280","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-6","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","100%","299 patients","CA_SCIP-INF-6"
"8106","10005","PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER","4445 MAGNOLIA AVENUE","RIVERSIDE","CA","92503","RIVERSIDE","9516882211","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-4","Heart Attack Patients Given Smoking Cessation Advice/Counseling","100%","8 patients","CA_AMI-4"
"8109","10001","PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER","4445 MAGNOLIA AVENUE","RIVERSIDE","CA","92503","RIVERSIDE","9516882211","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-8A","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","","0 patients","CA_AMI-8A"
"8111","50102","PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER","4445 MAGNOLIA AVENUE","RIVERSIDE","CA","92503","RIVERSIDE","9516882211","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Failure","HF-2","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","94%","149 patients","CA_HF-2"
"8113","50102","PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER","4445 MAGNOLIA AVENUE","RIVERSIDE","CA","92503","RIVERSIDE","9516882211","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","100%","28 patients","CA_HF-4"
"8114","50102","PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER","4445 MAGNOLIA AVENUE","RIVERSIDE","CA","92503","RIVERSIDE","9516882211","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Pneumonia","PN-2","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","72%","205 patients","CA_PN-2"
"8118","50102","PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER","4445 MAGNOLIA AVENUE","RIVERSIDE","CA","92503","RIVERSIDE","9516882211","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Pneumonia","PN-6","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","85%","110 patients","CA_PN-6"
"8125","50102","PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER","4445 MAGNOLIA AVENUE","RIVERSIDE","CA","92503","RIVERSIDE","9516882211","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","SCIP-INF-6","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","100%","291 patients","CA_SCIP-INF-6"
"8126","50102","PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER","4445 MAGNOLIA AVENUE","RIVERSIDE","CA","92503","RIVERSIDE","9516882211","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","SCIP-VTE-1","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","90%","134 patients","CA_SCIP-VTE-1"
"8127","50102","PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER","4445 MAGNOLIA AVENUE","RIVERSIDE","CA","92503","RIVERSIDE","9516882211","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","SCIP-VTE-2","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","81%","133 patients","CA_SCIP-VTE-2"
"8128","10001","WHITE MEMORIAL MEDICAL CENTER","1720 E CESAR AVENUE","LOS ANGELES","CA","90033","LOS ANGELES","3232685000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Attack","AMI-1","Heart Attack Patients Given Aspirin at Arrival","99%","172 patients","CA_AMI-1"
"8130","10001","WHITE MEMORIAL MEDICAL CENTER","1720 E CESAR AVENUE","LOS ANGELES","CA","90033","LOS ANGELES","3322685000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Attack","AMI-3","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","94%","50 patients","CA_AMI-3"
"8131","10008","WHITE MEMORIAL MEDICAL CENTER","1720 E CESAR AVENUE","LOS ANGELES","CA","90033","LOS ANGELES","3232685000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Attack","AMI-4","Heart Attack Patients Given Smoking Cessation Advice/Counseling","94%","51 patients","CA_AMI-4"
"8132","10001","WHITE MEMORIAL MEDICAL CENTER","1720 E CESAR AVENUE","LOS ANGELES","CA","90033","LOS ANGELES","3232685000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Attack","AMI-5","Heart Attack Patients Given Beta Blocker at Discharge","99%","162 patients","CA_AMI-5"
"8134","10005","WHITE MEMORIAL MEDICAL CENTER","1720 E CESAR AVENUE","LOS ANGELES","CA","90033","LOS ANGELES","323268500","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Attack","AMI-8A","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","92%","40 patients","CA_AMI-8A"
"8138","50103","WHITE MEMORIAL MEDICAL CENTER","1720 E CESAR AVENUE","LOS ANGELES","CA","90033","LOS ANGELES","3232680500","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","100%","44 patients","CA_HF-4"
"8139","50103","WHITE MEMORIAL MEDICAL CENTER","1720 E CESAR AVENUE","LOS ANGELES","CA","90033","LOS ANGELES","3232685000***","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Pneumonia","PN-2","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","96%","232 patients","CA_PN-2"
"8140","50103","WHITE MEMORIAL MEDICAL CENTER","1720 E CESAR AVENUE","LOS ANGELES","CA","90033","LOS ANGELES","3232865000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Pneumonia","PN-3B","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","86%","247 patients","CA_PN-3B"
"8142","50103","WHITE MEMORIAL MEDICAL CENTER","1720 E CESAR AVENUE","LOS ANGELES","CA","90033","LOS ANGELES","3j232685000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Pneumonia","PN-5C","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","88%","209 patients","CA_PN-5C"
"8146","50103","WHITE MEMORIAL MEDICAL CENTER","1720 E CESAR AVENUE","LOS ANGELES","CA","90033","LOS ANGELES","3232685000***","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Surgical Infection Prevention","SCIP-INF-1","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","97%","244 patients","CA_SCIP-INF-1"
"8147","50103","WHITE MEMORIAL MEDICAL CENTER","1720 E CESAR AVENUE","LOS ANGELES","CA","90033","LOS ANGELES","3232865000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Surgical Infection Prevention","SCIP-INF-2","surgery patients who were given the  right kind  of antibiotic to help prevent infection","96%","248 patients","CA_SCIP-INF-2"
"8148","50103","WHITE MEMORIAL MEDICAL CENTER","1720 E CESAR AVENUE","LOS ANGELES","CA","90033","LOS ANGELES","323285000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Surgical Infection Prevention","SCIP-INF-3","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","93%","209 patients","CA_SCIP-INF-3"
"8153","50104","SAINT FRANCIS MEDICAL CENTER","3630 EAST IMPERIAL HIGHWAY","LYNWOOD","CA","90262","LOS ANGELES","3109008900","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Children&#8217;s Asthma Care","CAC-1","Children Who Received Reliever Medication While Hospitalized for Asthma","100%","64 patients","CA_CAC-1"
"8155","50104","SAINT FRANCIS MEDICAL CENTER","3630 EAST IMPERIAL HIGHWAY","LYNWOOD","CA","90262","LOS ANGELES","3109008900","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Children&#8217;s Asthma Care","CAC-3","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma","45%","62 patients","CA_CAC-3"
"8157","10007","SAINT FRANCIS MEDICAL CENTER","3630 EAST IMPERIAL HIGHWAY","LYNWOOD","CA","90262","LOS ANGELES","3109008900","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Attack","AMI-2","Heart Attack Patients Given Aspirin at Discharge","97%","131 patients","CA_AMI-2"
"8160","10005","SAINT FRANCIS MEDICAL CENTER","3630 EAST IMPERIAL HIGHWAY","LYNWOOD","CA","90262","LOS ANGELES","310900y8900","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Attack","AMI-5","Heart Attack Patients Given Beta Blocker at Discharge","96%","132 patients","CA_AMI-5"
"8161","10019","SAINT FRANCIS MEDICAL CENTER","3630 EAST IMPERIAL HIGHWAY","LYNWOOD","CA","90262","LOS ANGELES","3109009800","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Attack","AMI-7A","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","80%","5 patients","CA_AMI-7A"
"8163","50104","SAINT FRANCIS MEDICAL CENTER","3630 EAST IMPERIAL HIGHWAY","LYNWOOD","CA","90262","LOS ANGELES","3100908900","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Failure","HF-1","Heart Failure Patients Given Discharge Instructions","90%","501 patients","CA_HF-1"
"8166","50104","SAINT FRANCIS MEDICAL CENTER","3630 EAST IMPERIAL HIGHWAY","LYNWOOD","CA","90262","LOS ANGELES","3109008900","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","100%","106 patients","CA_HF-4"
"8167","50104","SAINT FRANCIS MEDICAL CENTER","3630 EAST IMPERIAL HIGHWAY","LYNWOOD","CA","90262","LOS ANGELES","109008900","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Pneumonia","PN-2","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","99%","146 patients","CA_PN-2"
"8168","50104","SAINT FRANCIS MEDICAL CENTER","3630 EAST IMPERIAL HIGHWAY","LYNWOOD","CA","90262","LOS ANGELES","310900s8900","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Pneumonia","PN-3B","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","87%","181 patients","CA_PN-3B"
"8169","50104","SAINT FRANCIS MEDICAL CENTER","3630 EAST IMPERIAL HIGHWAY","LYNWOOD","CA","90262","LOS ANGELES","310900800","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Pneumonia","PN-4","Pneumonia Patients Given Smoking Cessation Advice/Counseling","100%","62 patients","CA_PN-4"
"8171","50104","SAINT FRANCIS MEDICAL CENTER","3630 EAST IMPERIAL HIGHWAY","LYNWOOD","CA","90262","LOS ANGELES","310008900","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Pneumonia","PN-6","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","94%","107 patients","CA_PN-6"
"8174","50104","SAINT FRANCIS MEDICAL CENTER","3630 EAST IMPERIAL HIGHWAY","LYNWOOD","CA","90262","LOS ANGELES","1309008900","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Surgical Infection Prevention","SCIP-INF-1","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","93%","178 patients","CA_SCIP-INF-1"
