prno,hospitalname,address,city,state,zip,countryname,phone,hospitaltype,hospitalowner,emergencyservice,condition,mc,measurename,score,sample,stateavg
10012,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85338,MARICOPA,6238821500,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,100%,189 patients,AZ_AMI-1
10007,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85338,MARICOPA,6238821500,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,99%,180 patients,AZ_AMI-2
10019,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85338,MARICOPA,6238821500,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,35 patients,AZ_AMI-3
10005,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85338,MARICOPA,623882500,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,56 patients,AZ_AMI-4
10019,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85338,MARICOPA,6238821500,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,99%,184 patients,AZ_AMI-5
10011,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85338,MARICOPA,6n238821500,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,NULL,0 patients,AZ_AMI-7A
30110,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85338,MARICOPA,238821500,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,61%,33 patients,AZ_AMI-8A
30110,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,69802,MARICOPA,6238x821500,Acute Care Hospitals,Government - State,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,73%,128 patients,AZ_HF-1
30110,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85338,MARICOPA,623882150k0,Acute Care Hospitals,Government - State,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,100%,151 patients,AZ_HF-2
30110,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85338,MARICOPA,6283821500,Acute Care Hospitals,Government - State,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),92%,40 patients,AZ_HF-3
30110,WEST VALLEY HOSPITAL,5102 WEST CAMPBELL AVENUE,GOODYEAR,AZ,85338,MARICOPA,6238821500,Acute Care Hospitals,Government - State,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,25 patients,AZ_HF-4
30110,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85338,MARICOPA,2638821500,Acute Care Hospitals,Government - State,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,91%,159 patients,AZ_PN-2
30110,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,58044,MARICOPA,6h238821500,Acute Care Hospitals,Government - State,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,91%,182 patients,AZ_PN-3B
30110,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85338,MARICOPA,623882c1500,Acute Care Hospitals,Government - State,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,72 patients,AZ_PN-4
30110,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,112172,MARICOPA,6238821500***,Acute Care Hospitals,Government - State,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,93%,181 patients,AZ_PN-5C
30110,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85338,MARICOPA,6238821d500,Acute Care Hospitals,Government - State,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),92%,105 patients,AZ_PN-6
30110,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85338,MARICOPA,2638821500,Acute Care Hospitals,Government - State,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,91%,139 patients,AZ_PN-7
30110,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85338,MARICOPA,6238821500***,Acute Care Hospitals,Government - State,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,83%,64 patients,AZ_SCIP-CARD-2
30110,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,111707,MARICOPA,623882150l0,Acute Care Hospitals,Government - State,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,92%,425 patients,AZ_SCIP-INF-1
30110,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85338,MARICOPA,238821500,Acute Care Hospitals,Government - State,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,428 patients,AZ_SCIP-INF-2
30110,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,50209,MARICOPA,6283821500,Acute Care Hospitals,Government - State,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),83%,363 patients,AZ_SCIP-INF-3
30110,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85338,MARICOPA,623882150,Acute Care Hospitals,Government - State,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,85%,109 patients,AZ_SCIP-INF-4
30110,WEST VALLEY HOSPITAL,5102 WEST CAMPBELL AVENUE,GOODYEAR,AZ,85338,MARICOPA,6238821500,Acute Care Hospitals,Government - State,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),98%,573 patients,AZ_SCIP-INF-6
30110,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85338,MARICOPA,2638821500,Acute Care Hospitals,Government - State,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,85%,181 patients,AZ_SCIP-VTE-1
30110,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85338,MARICOPA,6238825100,Acute Care Hospitals,Government - State,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,84%,181 patients,AZ_SCIP-VTE-2
10007,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,97%,122 patients,AZ_AMI-1
10007,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,98%,99 patients,AZ_AMI-2
10006,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),81%,21 patients,AZ_AMI-3
10019,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,89%,35 patients,AZ_AMI-4
10005,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,96%,89 patients,AZ_AMI-5
10019,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,NULL,0 patients,AZ_AMI-7A
30111,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,72%,25 patients,AZ_AMI-8A
30111,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,16%,101 patients,AZ_HF-1
30111,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,86%,111 patients,AZ_HF-2
30111,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),90%,30 patients,AZ_HF-3
30111,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,90%,20 patients,AZ_HF-4
30111,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,50%,70 patients,AZ_PN-2
30111,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,95%,79 patients,AZ_PN-3B
30111,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,77%,62 patients,AZ_PN-4
30111,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,81%,107 patients,AZ_PN-5C
30111,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),88%,68 patients,AZ_PN-6
30111,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,49%,73 patients,AZ_PN-7
30111,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,33%,12 patients,AZ_SCIP-CARD-2
30111,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,78%,86 patients,AZ_SCIP-INF-1
30111,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,94%,88 patients,AZ_SCIP-INF-2
30111,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),88%,85 patients,AZ_SCIP-INF-3
30111,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,NULL,0 patients,AZ_SCIP-INF-4
30111,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),100%,162 patients,AZ_SCIP-INF-6
30111,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,90%,92 patients,AZ_SCIP-VTE-1
30111,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,5301 EAST GRANT ROAD,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,84%,92 patients,AZ_SCIP-VTE-2
10007,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,NULL,NULL,AZ_AMI-1
10005,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,NULL,NULL,AZ_AMI-2
10019,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),NULL,NULL,AZ_AMI-3
10001,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,NULL,NULL,AZ_AMI-4
10011,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,NULL,NULL,AZ_AMI-5
10019,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,NULL,NULL,AZ_AMI-7A
10006,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,NULL,NULL,AZ_AMI-8A
30112,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,NULL,NULL,AZ_HF-1
30112,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,NULL,NULL,AZ_HF-2
30112,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),NULL,NULL,AZ_HF-3
30112,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,NULL,NULL,AZ_HF-4
30112,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,NULL,NULL,AZ_PN-2
30112,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,NULL,NULL,AZ_PN-3B
30112,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,NULL,NULL,AZ_PN-4
30112,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,NULL,NULL,AZ_PN-5C
30112,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),NULL,NULL,AZ_PN-6
30112,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,NULL,NULL,AZ_PN-7
30112,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,100%,22 patients,AZ_SCIP-CARD-2
30112,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,94%,196 patients,AZ_SCIP-INF-1
30112,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,197 patients,AZ_SCIP-INF-2
30112,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),96%,196 patients,AZ_SCIP-INF-3
30112,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,NULL,0 patients,AZ_SCIP-INF-4
